Date,Close
8/28/2018 16:00:00,145
8/29/2018 16:00:00,145.15
8/30/2018 16:00:00,144.81
8/31/2018 16:00:00,145.67
9/4/2018 16:00:00,146.34
9/5/2018 16:00:00,139.97
9/6/2018 16:00:00,134.13
9/7/2018 16:00:00,140.64
9/10/2018 16:00:00,142.13
9/11/2018 16:00:00,147.76
9/12/2018 16:00:00,153.13
9/13/2018 16:00:00,155.5
9/14/2018 16:00:00,154.77
9/17/2018 16:00:00,153.63
9/18/2018 16:00:00,162.28
9/19/2018 16:00:00,164.6
9/20/2018 16:00:00,167.17
9/21/2018 16:00:00,161.52
9/24/2018 16:00:00,162.18
9/25/2018 16:00:00,161.11
9/26/2018 16:00:00,162
9/27/2018 16:00:00,164.45
9/28/2018 16:00:00,164.46
10/1/2018 16:00:00,163.42
10/2/2018 16:00:00,156.6
10/3/2018 16:00:00,160.2
10/4/2018 16:00:00,148.91
10/5/2018 16:00:00,145.6
10/8/2018 16:00:00,140.49
10/9/2018 16:00:00,140.22
10/10/2018 16:00:00,130.1
10/11/2018 16:00:00,128.39
10/12/2018 16:00:00,135.2
10/15/2018 16:00:00,135.7
10/16/2018 16:00:00,145.83
10/17/2018 16:00:00,137.37
10/18/2018 16:00:00,134.78
10/19/2018 16:00:00,127.07
10/22/2018 16:00:00,134.37
10/23/2018 16:00:00,132.16
10/24/2018 16:00:00,122.27
10/25/2018 16:00:00,136.99
10/26/2018 16:00:00,132.95
10/29/2018 16:00:00,128.5
10/30/2018 16:00:00,129.14
10/31/2018 16:00:00,138.15
11/1/2018 16:00:00,144.35
11/2/2018 16:00:00,145.55
11/5/2018 16:00:00,141.03
11/6/2018 16:00:00,140.93
11/7/2018 16:00:00,148.19
11/8/2018 16:00:00,149.54
11/9/2018 16:00:00,140.9
11/12/2018 16:00:00,135.54
11/13/2018 16:00:00,138.78
11/14/2018 16:00:00,142.76
11/15/2018 16:00:00,150.09
11/16/2018 16:00:00,151.02
11/19/2018 16:00:00,133.75
11/20/2018 16:00:00,134.35
11/21/2018 16:00:00,132.61
11/23/2018 13:00:00,134.81
11/26/2018 16:00:00,144.44
11/27/2018 16:00:00,144.47
11/28/2018 16:00:00,149.96
11/29/2018 16:00:00,149.04
11/30/2018 16:00:00,152.66
12/3/2018 16:00:00,156.39
12/4/2018 16:00:00,150.2
12/6/2018 16:00:00,156.9
12/7/2018 16:00:00,146.88
12/10/2018 16:00:00,151.5
12/11/2018 16:00:00,154.67
12/12/2018 16:00:00,160.09
12/13/2018 16:00:00,161.06
12/14/2018 16:00:00,140.17
12/17/2018 16:00:00,129.66
12/18/2018 16:00:00,134.39
12/19/2018 16:00:00,133.19
12/20/2018 16:00:00,127.71
12/21/2018 16:00:00,122.41
12/24/2018 13:00:00,119.1
12/26/2018 16:00:00,130.21
12/27/2018 16:00:00,132.4
12/28/2018 16:00:00,133.46
12/31/2018 16:00:00,138.45
1/2/2019 16:00:00,137.6
1/3/2019 16:00:00,129.79
1/4/2019 16:00:00,138.06
1/7/2019 16:00:00,144.39
1/8/2019 16:00:00,145.44
1/9/2019 16:00:00,148.62
1/10/2019 16:00:00,148.27
1/11/2019 16:00:00,149.43
1/14/2019 16:00:00,149.1
1/15/2019 16:00:00,154.3
1/16/2019 16:00:00,158.25
1/17/2019 16:00:00,157.69
1/18/2019 16:00:00,158.43
